119,110,173,179,123,116,189,192,55,95,45,96,45,96,56,96
119,110,173,179,125,116,189,198,55,95,43,94,42,93,54,96
119,110,173,179,121,112,186,184,55,95,49,96,50,97,59,96
119,110,173,179,124,114,188,186,55,95,48,96,49,97,59,95
119,110,173,179,126,115,188,186,55,95,49,95,50,96,60,95
119,110,173,179,121,114,1000,185,55,95,51,96,-755,902,61,97
119,110,173,179,123,114,1000,191,55,95,47,95,-758,899,57,96
119,110,173,179,122,113,185,1000,55,95,46,95,-1560,-708,58,96
119,110,173,179,124,117,192,196,55,95,42,96,42,96,54,96
119,110,173,179,124,113,185,1000,55,95,46,93,-1559,-709,58,95
119,110,173,179,125,116,191,199,55,95,41,94,41,94,53,96
119,110,173,179,123,114,183,1000,55,95,49,95,-1559,-709,60,96
119,110,173,179,124,116,184,1000,55,95,49,95,-1558,-708,60,96
119,110,173,179,126,117,196,194,55,95,42,96,43,97,54,96
119,110,173,179,123,114,185,183,55,95,51,96,52,97,61,96
119,110,173,179,123,116,1000,185,55,95,52,96,-754,902,62,96
119,110,173,179,124,117,192,204,55,95,38,93,37,93,50,96
119,110,173,179,121,112,185,185,55,95,49,96,49,97,59,96
119,110,173,179,124,113,185,1000,55,95,46,93,-1559,-709,58,95
119,110,173,179,122,115,189,191,55,95,45,96,45,97,56,97
