204,218,116,86,206,222,123,83,185,115,187,120,188,118,178,117
204,218,116,86,210,221,120,82,185,115,189,118,191,114,180,116
204,218,116,86,209,220,121,84,185,115,187,118,189,114,179,116
204,218,116,86,209,221,130,82,185,115,185,122,188,117,176,120
204,218,116,86,209,222,134,85,185,115,183,123,187,118,175,121
204,218,116,86,205,221,138,85,185,115,179,126,183,121,171,123
204,218,116,86,209,221,121,81,185,115,188,119,190,115,179,117
204,218,116,86,208,221,129,82,185,115,185,122,188,118,176,120
204,218,116,86,208,222,131,85,185,115,184,122,187,118,176,120
204,218,116,86,208,219,121,83,185,115,186,118,188,114,178,116
204,218,116,86,208,221,122,82,185,115,187,119,189,116,179,117
204,218,116,86,209,221,127,86,185,115,185,120,188,116,177,118
204,218,116,86,210,222,123,86,185,115,188,118,190,115,179,116
204,218,116,86,208,220,122,84,185,115,187,118,188,115,178,116
204,218,116,86,210,222,126,87,185,115,187,119,189,116,178,117
204,218,116,86,204,217,120,82,185,115,184,118,185,116,175,116
204,218,116,86,209,221,121,82,185,115,188,118,190,115,179,116
204,218,116,86,209,222,123,86,185,115,188,118,189,116,179,116
204,218,116,86,206,219,125,82,185,115,184,120,186,117,176,118
204,218,116,86,211,221,127,83,185,115,187,120,190,115,178,118
