187,221,137,70,189,221,135,65479,175,135,177,133,-7145647,-3572779,176,132
187,221,137,70,65479,65479,65479,65479,175,135,177,133,100,100,146,133
187,221,137,70,183,220,131,65479,175,135,178,137,-7145650,-3572777,178,137
187,221,137,70,188,221,137,65479,175,135,175,134,-7145648,-3572778,175,133
187,221,137,70,184,219,164,65479,175,135,153,135,-7145659,-3572770,152,135
187,221,137,70,186,223,136,65479,175,135,178,138,-7145649,-3572776,178,137
187,221,137,70,190,221,134,65479,175,135,177,132,-7145646,-3572780,177,131
187,221,137,70,184,220,134,65479,175,135,176,136,-7145650,-3572777,176,136
187,221,137,70,183,221,135,65479,175,135,177,138,-7145651,-3572775,176,138
187,221,137,70,183,219,131,65479,175,135,177,136,-7145651,-3572778,177,136
187,221,137,70,182,218,132,65479,175,135,175,136,-7145653,-3572778,175,136
187,221,137,70,182,220,133,65479,175,135,177,138,-7145652,-3572776,176,138
187,221,137,70,186,221,136,65479,175,135,176,136,-7145650,-3572777,175,135
187,221,137,70,183,218,132,65479,175,135,175,135,-7145651,-3572778,175,135
187,221,137,70,186,222,137,65479,175,135,176,137,-7145650,-3572776,176,136
187,221,137,70,186,219,134,65479,175,135,175,133,-7145650,-3572779,175,133
187,221,137,70,187,221,135,65479,175,135,177,135,-7145649,-3572778,176,134
187,221,137,70,182,219,135,65479,175,135,174,137,-7145653,-3572776,174,137
187,221,137,70,185,218,135,65479,175,135,173,133,-7145651,-3572779,173,133
187,221,137,70,189,223,136,65479,175,135,178,135,-7145646,-3572777,178,135
