229,136,67,196,232,155,80,200,135,15,137,19,138,22,129,36
229,136,67,196,231,137,64,199,135,15,135,12,135,13,129,33
229,136,67,196,231,137,83,198,135,15,134,17,133,15,129,35
229,136,67,196,233,139,64,202,135,15,134,10,135,11,128,30
229,136,67,196,231,140,78,197,135,15,136,17,136,16,130,36
229,136,67,196,230,136,64,199,135,15,133,12,134,13,128,33
229,136,67,196,232,137,66,200,135,15,135,11,135,12,129,32
229,136,67,196,230,136,66,198,135,15,134,13,135,14,128,33
229,136,67,196,231,137,83,196,135,15,136,18,135,16,131,36
229,136,67,196,234,139,66,198,135,15,139,12,138,12,132,33
229,136,67,196,230,145,83,196,135,15,136,21,136,21,130,38
229,136,67,196,230,136,62,197,135,15,135,13,136,14,129,34
229,136,67,196,232,149,87,198,135,15,137,21,137,21,130,37
229,136,67,196,232,137,67,198,135,15,136,13,136,13,130,33
229,136,67,196,231,145,64,197,135,15,137,15,138,17,130,35
229,136,67,196,232,143,65,198,135,15,137,14,138,15,130,34
229,136,67,196,230,135,62,195,135,15,137,14,137,14,131,36
229,136,67,196,231,138,88,197,135,15,135,19,134,17,130,36
229,136,67,196,230,140,65,201,135,15,132,12,134,14,126,31
229,136,67,196,232,138,65,200,135,15,135,11,135,12,129,32
