147,227,183,60,270,233,185,57,145,175,151,111,233,95,147,108
147,227,183,60,-42,-42,-42,-42,145,175,151,111,100,100,145,161
147,227,183,60,149,232,183,55,145,175,151,177,149,178,147,166
147,227,183,60,267,231,185,59,145,175,149,111,229,96,145,108
147,227,183,60,150,230,184,55,145,175,148,177,148,176,144,167
147,227,183,60,-42,-42,-42,-42,145,175,148,177,100,100,146,105
147,227,183,60,267,231,184,54,145,175,149,111,230,96,145,108
147,227,183,60,155,235,184,58,145,175,153,177,152,177,149,166
147,227,183,60,272,232,185,57,145,175,150,108,234,92,146,105
147,227,183,60,154,232,186,57,145,175,149,177,150,176,144,168
147,227,183,60,269,230,184,56,145,175,148,108,231,93,144,105
147,227,183,60,153,232,184,58,145,175,150,176,150,176,146,166
147,227,183,60,153,231,182,56,145,175,151,175,151,175,146,165
147,227,183,60,270,233,183,58,145,175,153,110,233,94,148,107
147,227,183,60,152,233,186,59,145,175,149,178,149,178,145,168
147,227,183,60,269,231,185,58,145,175,149,109,231,94,145,106
147,227,183,60,152,232,187,57,145,175,147,179,149,178,143,169
147,227,183,60,267,231,185,56,145,175,149,111,230,96,145,108
147,227,183,60,156,233,184,59,145,175,151,176,152,175,147,166
147,227,183,60,272,234,182,55,145,175,155,110,236,93,150,107
