177,213,139,74,179,279,122,54,165,135,232,130,201,186,231,130
177,213,139,74,170,201,123,55,165,135,164,130,164,129,163,130
177,213,139,74,177,279,124,54,165,135,231,131,199,188,231,131
177,213,139,74,169,200,125,53,165,135,162,132,163,130,161,132
177,213,139,74,181,279,124,54,165,135,232,131,202,186,231,131
177,213,139,74,65479,65479,65479,65479,165,135,232,131,100,100,232,131
177,213,139,74,168,200,123,52,165,135,163,131,163,130,162,131
177,213,139,74,175,282,125,54,165,135,234,132,199,192,233,132
177,213,139,74,177,282,126,55,165,135,233,132,200,191,233,132
177,213,139,74,65479,65479,65479,65479,165,135,233,132,100,100,233,131
177,213,139,74,65479,65479,65479,65479,165,135,233,132,100,100,175,130
177,213,139,74,65479,65479,65479,65479,165,135,233,132,100,100,232,133
177,213,139,74,171,199,126,54,165,135,161,132,164,128,160,132
177,213,139,74,178,284,128,57,165,135,233,133,201,193,233,133
177,213,139,74,181,282,127,54,165,135,234,133,203,189,233,133
177,213,139,74,168,199,126,54,165,135,160,132,162,130,160,132
177,213,139,74,175,282,125,56,165,135,233,132,199,192,232,131
177,213,139,74,65479,65479,65479,65479,165,135,233,132,100,100,232,133
177,213,139,74,172,202,128,58,165,135,162,133,164,130,162,132
177,213,139,74,186,284,126,58,165,135,234,132,206,187,234,131
