213,106,96,208,219,112,103,214,105,15,105,12,105,12,104,29
213,106,96,208,218,112,112,216,105,15,102,14,101,13,101,30
213,106,96,208,218,111,106,213,105,15,105,13,104,13,104,31
213,106,96,208,217,110,120,221,105,15,95,13,95,13,96,30
213,106,96,208,218,111,106,216,105,15,102,12,102,12,101,29
213,106,96,208,219,111,117,223,105,15,96,10,96,11,96,28
213,106,96,208,217,110,104,213,105,15,104,13,104,13,103,30
213,106,96,208,216,109,120,220,105,15,95,14,95,14,96,31
213,106,96,208,218,111,102,213,105,15,105,12,105,12,104,30
213,106,96,208,219,111,119,219,105,15,99,13,98,12,99,30
213,106,96,208,1000,109,102,216,105,15,104,9,1690,-1577,102,28
213,106,96,208,219,114,103,216,105,15,104,11,104,12,102,29
213,106,96,208,216,109,103,213,105,15,103,13,103,13,102,30
213,106,96,208,220,115,116,218,105,15,102,13,101,13,101,30
213,106,96,208,217,109,101,211,105,15,106,13,106,13,105,31
213,106,96,208,218,110,103,212,105,15,106,13,106,12,105,30
213,106,96,208,216,109,116,218,105,15,97,14,97,14,98,31
213,106,96,208,218,112,104,214,105,15,104,13,104,13,103,30
213,106,96,208,217,110,105,215,105,15,102,12,102,12,101,30
213,106,96,208,216,111,116,219,105,15,97,14,97,14,97,31
