206,168,79,142,206,169,79,142,155,65,156,65,156,65,150,69
206,168,79,142,206,169,77,143,155,65,155,64,156,65,150,68
206,168,79,142,209,169,78,147,155,65,155,61,156,62,150,66
206,168,79,142,206,168,77,143,155,65,155,64,155,64,149,68
206,168,79,142,209,168,80,147,155,65,155,62,155,62,149,66
206,168,79,142,205,166,75,142,155,65,155,64,155,64,149,68
206,168,79,142,205,166,76,144,155,65,154,63,154,63,148,67
206,168,79,142,208,169,79,145,155,65,156,63,156,63,150,67
206,168,79,142,206,257,76,144,155,65,183,63,186,127,174,68
206,168,79,142,205,167,77,148,155,65,152,61,152,63,146,65
206,168,79,142,205,169,78,144,155,65,154,64,154,65,148,68
206,168,79,142,204,169,75,146,155,65,153,62,153,65,147,66
206,168,79,142,206,167,79,143,155,65,155,64,155,64,149,69
206,168,79,142,206,169,76,142,155,65,156,64,156,65,150,68
206,168,79,142,208,169,77,144,155,65,156,63,156,63,151,67
206,168,79,142,206,168,78,151,155,65,151,60,151,62,145,63
206,168,79,142,210,172,81,145,155,65,158,64,158,64,152,68
206,168,79,142,208,168,78,144,155,65,156,63,156,63,150,68
206,168,79,142,208,167,78,143,155,65,156,63,156,62,151,68
206,168,79,142,208,167,78,144,155,65,156,63,156,62,150,68
