55,197,236,144,60,179
57,200,235,145,64,180
55,263,254,144,110,201
57,193,236,144,57,174
58,197,236,145,60,178
55,275,244,144,137,189
55,194,233,143,61,176
57,200,239,145,60,181
56,193,234,143,59,175
54,197,234,146,62,178
56,-42,237,147,60,179
53,267,242,145,129,186
55,194,235,146,59,176
57,273,244,146,134,188
57,197,236,145,60,178
58,196,238,147,57,177
59,195,235,147,60,176
54,197,236,144,60,179
56,198,235,144,62,179
56,197,235,148,61,178
