68,199,229,135,70,177
68,277,237,133,148,188
67,199,230,135,69,178
67,272,242,133,136,194
66,201,229,136,71,179
69,272,236,135,142,186
68,197,230,134,67,176
67,200,233,135,66,179
68,269,236,134,138,187
64,201,227,132,74,179
69,198,230,137,68,176
66,198,229,133,69,177
70,270,238,137,137,187
68,201,232,135,68,180
67,270,235,136,141,184
66,198,230,134,68,177
67,273,234,134,146,184
66,199,232,135,66,178
67,200,231,135,68,179
67,197,228,134,69,176
