209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,127,16,1
209,232,125,75,1000,1000,1000,221,195,125,1000,1000,1000,1000,127,16,2
209,232,125,75,1000,1000,123,1000,195,125,1000,1000,1000,1000,127,16,3
209,232,125,75,1000,1000,123,221,195,125,78,16,1000,1000,127,16,4
209,232,125,75,1000,229,1000,1000,195,125,1000,1000,1000,1000,127,16,5
209,232,125,75,1000,229,1000,221,195,125,1000,1000,1000,1000,127,16,6
209,232,125,75,1000,229,123,1000,195,125,193,123,1000,1000,127,16,7
209,232,125,75,1000,229,123,221,195,125,193,16,1000,1000,127,16,8
209,232,125,75,206,1000,1000,1000,195,125,1000,1000,1000,1000,127,16,9
209,232,125,75,206,1000,1000,221,195,125,84,12,1000,1000,127,16,10
209,232,125,75,206,1000,123,1000,195,125,1000,1000,1000,1000,127,16,11
209,232,125,75,206,1000,123,221,195,125,84,16,1000,1000,127,16,12
209,232,125,75,206,229,1000,1000,195,125,205,125,1000,1000,127,16,13
209,232,125,75,206,229,1000,221,195,125,84,125,1000,1000,127,16,14
209,232,125,75,206,229,123,1000,195,125,193,125,1000,1000,127,16,15
209,232,125,75,206,229,123,221,195,125,127,16,120,89,127,16,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,192,126,1
209,232,125,75,1000,1000,1000,68,195,125,1000,1000,1000,1000,192,126,2
209,232,125,75,1000,1000,124,1000,195,125,1000,1000,1000,1000,192,126,3
209,232,125,75,1000,1000,124,68,195,125,0,127,1000,1000,192,126,4
209,232,125,75,1000,229,1000,1000,195,125,1000,1000,1000,1000,192,126,5
209,232,125,75,1000,229,1000,68,195,125,1000,1000,1000,1000,192,126,6
209,232,125,75,1000,229,124,1000,195,125,193,123,1000,1000,192,126,7
209,232,125,75,1000,229,124,68,195,125,193,127,1000,1000,192,126,8
209,232,125,75,204,1000,1000,1000,195,125,1000,1000,1000,1000,192,126,9
209,232,125,75,204,1000,1000,68,195,125,192,131,1000,1000,192,126,10
209,232,125,75,204,1000,124,1000,195,125,1000,1000,1000,1000,192,126,11
209,232,125,75,204,1000,124,68,195,125,192,127,1000,1000,192,126,12
209,232,125,75,204,229,1000,1000,195,125,168,127,1000,1000,192,126,13
209,232,125,75,204,229,1000,68,195,125,192,127,1000,1000,192,126,14
209,232,125,75,204,229,124,1000,195,125,193,127,1000,1000,192,126,15
209,232,125,75,204,229,124,68,195,125,193,127,193,127,192,126,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,112,65527,1
209,232,125,75,1000,1000,1000,243,195,125,1000,1000,1000,1000,112,65527,2
209,232,125,75,1000,1000,123,1000,195,125,1000,1000,1000,1000,112,65527,3
209,232,125,75,1000,1000,123,243,195,125,77,-10,1000,1000,112,65527,4
209,232,125,75,1000,231,1000,1000,195,125,1000,1000,1000,1000,112,65527,5
209,232,125,75,1000,231,1000,243,195,125,1000,1000,1000,1000,112,65527,6
209,232,125,75,1000,231,123,1000,195,125,196,122,1000,1000,112,65527,7
209,232,125,75,1000,231,123,243,195,125,196,-10,1000,1000,112,65527,8
209,232,125,75,208,1000,1000,1000,195,125,1000,1000,1000,1000,112,65527,9
209,232,125,75,208,1000,1000,243,195,125,61,1,1000,1000,112,65527,10
209,232,125,75,208,1000,123,1000,195,125,1000,1000,1000,1000,112,65527,11
209,232,125,75,208,1000,123,243,195,125,61,-10,1000,1000,112,65527,12
209,232,125,75,208,231,1000,1000,195,125,214,125,1000,1000,112,65527,13
209,232,125,75,208,231,1000,243,195,125,61,125,1000,1000,112,65527,14
209,232,125,75,208,231,123,1000,195,125,196,125,1000,1000,112,65527,15
209,232,125,75,208,231,123,243,195,125,112,-9,106,80,112,65527,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,1
209,232,125,75,1000,1000,1000,69,195,125,1000,1000,1000,1000,195,124,2
209,232,125,75,1000,1000,120,1000,195,125,1000,1000,1000,1000,195,124,3
209,232,125,75,1000,1000,120,69,195,125,0,124,1000,1000,195,124,4
209,232,125,75,1000,231,1000,1000,195,125,1000,1000,1000,1000,195,124,5
209,232,125,75,1000,231,1000,69,195,125,1000,1000,1000,1000,195,124,6
209,232,125,75,1000,231,120,1000,195,125,197,121,1000,1000,195,124,7
209,232,125,75,1000,231,120,69,195,125,197,124,1000,1000,195,124,8
209,232,125,75,205,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,9
209,232,125,75,205,1000,1000,69,195,125,193,131,1000,1000,195,124,10
209,232,125,75,205,1000,120,1000,195,125,1000,1000,1000,1000,195,124,11
209,232,125,75,205,1000,120,69,195,125,193,124,1000,1000,195,124,12
209,232,125,75,205,231,1000,1000,195,125,169,128,1000,1000,195,124,13
209,232,125,75,205,231,1000,69,195,125,193,128,1000,1000,195,124,14
209,232,125,75,205,231,120,1000,195,125,197,128,1000,1000,195,124,15
209,232,125,75,205,231,120,69,195,125,196,124,195,127,195,124,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,195,123,1
209,232,125,75,1000,1000,1000,69,195,125,1000,1000,1000,1000,195,123,2
209,232,125,75,1000,1000,119,1000,195,125,1000,1000,1000,1000,195,123,3
209,232,125,75,1000,1000,119,69,195,125,0,124,1000,1000,195,123,4
209,232,125,75,1000,230,1000,1000,195,125,1000,1000,1000,1000,195,123,5
209,232,125,75,1000,230,1000,69,195,125,1000,1000,1000,1000,195,123,6
209,232,125,75,1000,230,119,1000,195,125,197,119,1000,1000,195,123,7
209,232,125,75,1000,230,119,69,195,125,197,124,1000,1000,195,123,8
209,232,125,75,205,1000,1000,1000,195,125,1000,1000,1000,1000,195,123,9
209,232,125,75,205,1000,1000,69,195,125,193,131,1000,1000,195,123,10
209,232,125,75,205,1000,119,1000,195,125,1000,1000,1000,1000,195,123,11
209,232,125,75,205,1000,119,69,195,125,193,124,1000,1000,195,123,12
209,232,125,75,205,230,1000,1000,195,125,168,127,1000,1000,195,123,13
209,232,125,75,205,230,1000,69,195,125,193,127,1000,1000,195,123,14
209,232,125,75,205,230,119,1000,195,125,197,127,1000,1000,195,123,15
209,232,125,75,205,230,119,69,195,125,195,124,194,126,195,123,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,1
209,232,125,75,1000,1000,1000,69,195,125,1000,1000,1000,1000,195,124,2
209,232,125,75,1000,1000,121,1000,195,125,1000,1000,1000,1000,195,124,3
209,232,125,75,1000,1000,121,69,195,125,0,125,1000,1000,195,124,4
209,232,125,75,1000,230,1000,1000,195,125,1000,1000,1000,1000,195,124,5
209,232,125,75,1000,230,1000,69,195,125,1000,1000,1000,1000,195,124,6
209,232,125,75,1000,230,121,1000,195,125,196,120,1000,1000,195,124,7
209,232,125,75,1000,230,121,69,195,125,196,125,1000,1000,195,124,8
209,232,125,75,207,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,9
209,232,125,75,207,1000,1000,69,195,125,195,131,1000,1000,195,124,10
209,232,125,75,207,1000,121,1000,195,125,1000,1000,1000,1000,195,124,11
209,232,125,75,207,1000,121,69,195,125,195,125,1000,1000,195,124,12
209,232,125,75,207,230,1000,1000,195,125,169,125,1000,1000,195,124,13
209,232,125,75,207,230,1000,69,195,125,195,125,1000,1000,195,124,14
209,232,125,75,207,230,121,1000,195,125,196,125,1000,1000,195,124,15
209,232,125,75,207,230,121,69,195,125,195,125,195,125,195,124,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,193,126,1
209,232,125,75,1000,1000,1000,67,195,125,1000,1000,1000,1000,193,126,2
209,232,125,75,1000,1000,123,1000,195,125,1000,1000,1000,1000,193,126,3
209,232,125,75,1000,1000,123,67,195,125,0,127,1000,1000,193,126,4
209,232,125,75,1000,229,1000,1000,195,125,1000,1000,1000,1000,193,126,5
209,232,125,75,1000,229,1000,67,195,125,1000,1000,1000,1000,193,126,6
209,232,125,75,1000,229,123,1000,195,125,193,123,1000,1000,193,126,7
209,232,125,75,1000,229,123,67,195,125,193,127,1000,1000,193,126,8
209,232,125,75,205,1000,1000,1000,195,125,1000,1000,1000,1000,193,126,9
209,232,125,75,205,1000,1000,67,195,125,194,134,1000,1000,193,126,10
209,232,125,75,205,1000,123,1000,195,125,1000,1000,1000,1000,193,126,11
209,232,125,75,205,1000,123,67,195,125,194,127,1000,1000,193,126,12
209,232,125,75,205,229,1000,1000,195,125,167,126,1000,1000,193,126,13
209,232,125,75,205,229,1000,67,195,125,194,126,1000,1000,193,126,14
209,232,125,75,205,229,123,1000,195,125,193,126,1000,1000,193,126,15
209,232,125,75,205,229,123,67,195,125,193,127,194,126,193,126,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,196,123,1
209,232,125,75,1000,1000,1000,70,195,125,1000,1000,1000,1000,196,123,2
209,232,125,75,1000,1000,120,1000,195,125,1000,1000,1000,1000,196,123,3
209,232,125,75,1000,1000,120,70,195,125,0,124,1000,1000,196,123,4
209,232,125,75,1000,232,1000,1000,195,125,1000,1000,1000,1000,196,123,5
209,232,125,75,1000,232,1000,70,195,125,1000,1000,1000,1000,196,123,6
209,232,125,75,1000,232,120,1000,195,125,199,119,1000,1000,196,123,7
209,232,125,75,1000,232,120,70,195,125,199,124,1000,1000,196,123,8
209,232,125,75,206,1000,1000,1000,195,125,1000,1000,1000,1000,196,123,9
209,232,125,75,206,1000,1000,70,195,125,194,131,1000,1000,196,123,10
209,232,125,75,206,1000,120,1000,195,125,1000,1000,1000,1000,196,123,11
209,232,125,75,206,1000,120,70,195,125,194,124,1000,1000,196,123,12
209,232,125,75,206,232,1000,1000,195,125,170,128,1000,1000,196,123,13
209,232,125,75,206,232,1000,70,195,125,194,128,1000,1000,196,123,14
209,232,125,75,206,232,120,1000,195,125,199,128,1000,1000,196,123,15
209,232,125,75,206,232,120,70,195,125,197,124,195,127,196,123,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,1
209,232,125,75,1000,1000,1000,70,195,125,1000,1000,1000,1000,195,124,2
209,232,125,75,1000,1000,121,1000,195,125,1000,1000,1000,1000,195,124,3
209,232,125,75,1000,1000,121,70,195,125,0,124,1000,1000,195,124,4
209,232,125,75,1000,231,1000,1000,195,125,1000,1000,1000,1000,195,124,5
209,232,125,75,1000,231,1000,70,195,125,1000,1000,1000,1000,195,124,6
209,232,125,75,1000,231,121,1000,195,125,197,121,1000,1000,195,124,7
209,232,125,75,1000,231,121,70,195,125,197,124,1000,1000,195,124,8
209,232,125,75,206,1000,1000,1000,195,125,1000,1000,1000,1000,195,124,9
209,232,125,75,206,1000,1000,70,195,125,194,131,1000,1000,195,124,10
209,232,125,75,206,1000,121,1000,195,125,1000,1000,1000,1000,195,124,11
209,232,125,75,206,1000,121,70,195,125,194,124,1000,1000,195,124,12
209,232,125,75,206,231,1000,1000,195,125,169,127,1000,1000,195,124,13
209,232,125,75,206,231,1000,70,195,125,194,127,1000,1000,195,124,14
209,232,125,75,206,231,121,1000,195,125,197,127,1000,1000,195,124,15
209,232,125,75,206,231,121,70,195,125,196,124,195,126,195,124,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,115,0,1
209,232,125,75,1000,1000,1000,236,195,125,1000,1000,1000,1000,115,0,2
209,232,125,75,1000,1000,123,1000,195,125,1000,1000,1000,1000,115,0,3
209,232,125,75,1000,1000,123,236,195,125,77,-1,1000,1000,115,0,4
209,232,125,75,1000,230,1000,1000,195,125,1000,1000,1000,1000,115,0,5
209,232,125,75,1000,230,1000,236,195,125,1000,1000,1000,1000,115,0,6
209,232,125,75,1000,230,123,1000,195,125,194,124,1000,1000,115,0,7
209,232,125,75,1000,230,123,236,195,125,194,-1,1000,1000,115,0,8
209,232,125,75,205,1000,1000,1000,195,125,1000,1000,1000,1000,115,0,9
209,232,125,75,205,1000,1000,236,195,125,66,6,1000,1000,115,0,10
209,232,125,75,205,1000,123,1000,195,125,1000,1000,1000,1000,115,0,11
209,232,125,75,205,1000,123,236,195,125,66,-1,1000,1000,115,0,12
209,232,125,75,205,230,1000,1000,195,125,211,127,1000,1000,115,0,13
209,232,125,75,205,230,1000,236,195,125,66,127,1000,1000,115,0,14
209,232,125,75,205,230,123,1000,195,125,194,127,1000,1000,115,0,15
209,232,125,75,205,230,123,236,195,125,116,-1,109,84,115,0,16
209,232,125,75,1000,1000,1000,1000,195,125,1000,1000,1000,1000,195,125,1
209,232,125,75,1000,1000,1000,68,195,125,1000,1000,1000,1000,195,125,2
209,232,125,75,1000,1000,122,1000,195,125,1000,1000,1000,1000,195,125,3
