137,237,210,75,128,186
281,234,208,79,127,97
133,239,210,76,130,186
284,238,209,84,130,99
132,234,208,74,126,184
283,238,208,80,131,100
129,232,208,70,124,185
286,237,210,83,128,96
132,234,208,73,126,185
281,234,209,85,143,97
131,234,209,73,125,185
286,234,208,85,127,93
133,233,208,72,125,184
283,239,212,91,152,101
130,233,206,74,127,183
284,234,210,80,125,94
281,232,205,71,128,95
288,240,210,82,132,98
138,236,212,73,125,186
282,237,206,84,144,100
