127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,26,78,1
127,79,190,215,1000,1000,1000,211,25,75,1000,1000,1000,1000,26,78,2
127,79,190,215,1000,1000,188,1000,25,75,1000,1000,1000,1000,26,78,3
127,79,190,215,1000,1000,188,211,25,75,28,77,1000,1000,26,78,4
127,79,190,215,1000,79,1000,1000,25,75,1000,1000,1000,1000,26,78,5
127,79,190,215,1000,79,1000,211,25,75,1000,1000,1000,1000,26,78,6
127,79,190,215,1000,79,188,1000,25,75,27,74,1000,1000,26,78,7
127,79,190,215,1000,79,188,211,25,75,27,77,1000,1000,26,78,8
127,79,190,215,122,1000,1000,1000,25,75,1000,1000,1000,1000,26,78,9
127,79,190,215,122,1000,1000,211,25,75,26,81,1000,1000,26,78,10
127,79,190,215,122,1000,188,1000,25,75,1000,1000,1000,1000,26,78,11
127,79,190,215,122,1000,188,211,25,75,26,77,1000,1000,26,78,12
127,79,190,215,122,79,1000,1000,25,75,65,78,1000,1000,26,78,13
127,79,190,215,122,79,1000,211,25,75,26,78,1000,1000,26,78,14
127,79,190,215,122,79,188,1000,25,75,27,78,1000,1000,26,78,15
127,79,190,215,122,79,188,211,25,75,26,78,26,78,26,78,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,54,106,1
127,79,190,215,1000,1000,1000,212,25,75,1000,1000,1000,1000,54,106,2
127,79,190,215,1000,1000,193,1000,25,75,1000,1000,1000,1000,54,106,3
127,79,190,215,1000,1000,193,212,25,75,25,81,1000,1000,54,106,4
127,79,190,215,1000,168,1000,1000,25,75,1000,1000,1000,1000,54,106,5
127,79,190,215,1000,168,1000,212,25,75,1000,1000,1000,1000,54,106,6
127,79,190,215,1000,168,193,1000,25,75,77,149,1000,1000,54,106,7
127,79,190,215,1000,168,193,212,25,75,77,81,1000,1000,54,106,8
127,79,190,215,122,1000,1000,1000,25,75,1000,1000,1000,1000,54,106,9
127,79,190,215,122,1000,1000,212,25,75,25,81,1000,1000,54,106,10
127,79,190,215,122,1000,193,1000,25,75,1000,1000,1000,1000,54,106,11
127,79,190,215,122,1000,193,212,25,75,25,81,1000,1000,54,106,12
127,79,190,215,122,168,1000,1000,25,75,158,133,1000,1000,54,106,13
127,79,190,215,122,168,1000,212,25,75,25,133,1000,1000,54,106,14
127,79,190,215,122,168,193,1000,25,75,77,133,1000,1000,54,106,15
127,79,190,215,122,168,193,212,25,75,54,106,42,116,54,106,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,26,77,1
127,79,190,215,1000,1000,1000,213,25,75,1000,1000,1000,1000,26,77,2
127,79,190,215,1000,1000,186,1000,25,75,1000,1000,1000,1000,26,77,3
127,79,190,215,1000,1000,186,213,25,75,29,73,1000,1000,26,77,4
127,79,190,215,1000,81,1000,1000,25,75,1000,1000,1000,1000,26,77,5
127,79,190,215,1000,81,1000,213,25,75,1000,1000,1000,1000,26,77,6
127,79,190,215,1000,81,186,1000,25,75,30,75,1000,1000,26,77,7
127,79,190,215,1000,81,186,213,25,75,30,73,1000,1000,26,77,8
127,79,190,215,123,1000,1000,1000,25,75,1000,1000,1000,1000,26,77,9
127,79,190,215,123,1000,1000,213,25,75,24,79,1000,1000,26,77,10
127,79,190,215,123,1000,186,1000,25,75,1000,1000,1000,1000,26,77,11
127,79,190,215,123,1000,186,213,25,75,24,73,1000,1000,26,77,12
127,79,190,215,123,81,1000,1000,25,75,68,79,1000,1000,26,77,13
127,79,190,215,123,81,1000,213,25,75,24,79,1000,1000,26,77,14
127,79,190,215,123,81,186,1000,25,75,30,79,1000,1000,26,77,15
127,79,190,215,123,81,186,213,25,75,27,78,26,77,26,77,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,1
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,2
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,3
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,4
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,5
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,6
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,7
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,8
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,9
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,10
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,11
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,12
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,13
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,14
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,15
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,39,65,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,26,75,1
127,79,190,215,1000,1000,1000,211,25,75,1000,1000,1000,1000,26,75,2
127,79,190,215,1000,1000,190,1000,25,75,1000,1000,1000,1000,26,75,3
127,79,190,215,1000,1000,190,211,25,75,27,79,1000,1000,26,75,4
127,79,190,215,1000,77,1000,1000,25,75,1000,1000,1000,1000,26,75,5
127,79,190,215,1000,77,1000,211,25,75,1000,1000,1000,1000,26,75,6
127,79,190,215,1000,77,190,1000,25,75,25,73,1000,1000,26,75,7
127,79,190,215,1000,77,190,211,25,75,25,79,1000,1000,26,75,8
127,79,190,215,125,1000,1000,1000,25,75,1000,1000,1000,1000,26,75,9
127,79,190,215,125,1000,1000,211,25,75,28,78,1000,1000,26,75,10
127,79,190,215,125,1000,190,1000,25,75,1000,1000,1000,1000,26,75,11
127,79,190,215,125,1000,190,211,25,75,28,79,1000,1000,26,75,12
127,79,190,215,125,77,1000,1000,25,75,62,76,1000,1000,26,75,13
127,79,190,215,125,77,1000,211,25,75,28,76,1000,1000,26,75,14
127,79,190,215,125,77,190,1000,25,75,25,76,1000,1000,26,75,15
127,79,190,215,125,77,190,211,25,75,27,76,27,77,26,75,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,28,78,1
127,79,190,215,1000,1000,1000,208,25,75,1000,1000,1000,1000,28,78,2
127,79,190,215,1000,1000,185,1000,25,75,1000,1000,1000,1000,28,78,3
127,79,190,215,1000,1000,185,208,25,75,32,77,1000,1000,28,78,4
127,79,190,215,1000,76,1000,1000,25,75,1000,1000,1000,1000,28,78,5
127,79,190,215,1000,76,1000,208,25,75,1000,1000,1000,1000,28,78,6
127,79,190,215,1000,76,185,1000,25,75,29,70,1000,1000,28,78,7
127,79,190,215,1000,76,185,208,25,75,29,77,1000,1000,28,78,8
127,79,190,215,120,1000,1000,1000,25,75,1000,1000,1000,1000,28,78,9
127,79,190,215,120,1000,1000,208,25,75,28,83,1000,1000,28,78,10
127,79,190,215,120,1000,185,1000,25,75,1000,1000,1000,1000,28,78,11
127,79,190,215,120,1000,185,208,25,75,28,77,1000,1000,28,78,12
127,79,190,215,120,76,1000,1000,25,75,60,78,1000,1000,28,78,13
127,79,190,215,120,76,1000,208,25,75,28,78,1000,1000,28,78,14
127,79,190,215,120,76,185,1000,25,75,29,78,1000,1000,28,78,15
127,79,190,215,120,76,185,208,25,75,28,78,28,78,28,78,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,26,78,1
127,79,190,215,1000,1000,1000,211,25,75,1000,1000,1000,1000,26,78,2
127,79,190,215,1000,1000,185,1000,25,75,1000,1000,1000,1000,26,78,3
127,79,190,215,1000,1000,185,211,25,75,30,74,1000,1000,26,78,4
127,79,190,215,1000,76,1000,1000,25,75,1000,1000,1000,1000,26,78,5
127,79,190,215,1000,76,1000,211,25,75,1000,1000,1000,1000,26,78,6
127,79,190,215,1000,76,185,1000,25,75,29,70,1000,1000,26,78,7
127,79,190,215,1000,76,185,211,25,75,29,74,1000,1000,26,78,8
127,79,190,215,120,1000,1000,1000,25,75,1000,1000,1000,1000,26,78,9
127,79,190,215,120,1000,1000,211,25,75,25,83,1000,1000,26,78,10
127,79,190,215,120,1000,185,1000,25,75,1000,1000,1000,1000,26,78,11
127,79,190,215,120,1000,185,211,25,75,25,74,1000,1000,26,78,12
127,79,190,215,120,76,1000,1000,25,75,62,78,1000,1000,26,78,13
127,79,190,215,120,76,1000,211,25,75,25,78,1000,1000,26,78,14
127,79,190,215,120,76,185,1000,25,75,29,78,1000,1000,26,78,15
127,79,190,215,120,76,185,211,25,75,26,78,26,77,26,78,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,28,81,1
127,79,190,215,1000,1000,1000,211,25,75,1000,1000,1000,1000,28,81,2
127,79,190,215,1000,1000,188,1000,25,75,1000,1000,1000,1000,28,81,3
127,79,190,215,1000,1000,188,211,25,75,28,77,1000,1000,28,81,4
127,79,190,215,1000,90,1000,1000,25,75,1000,1000,1000,1000,28,81,5
127,79,190,215,1000,90,1000,211,25,75,1000,1000,1000,1000,28,81,6
127,79,190,215,1000,90,188,1000,25,75,32,84,1000,1000,28,81,7
127,79,190,215,1000,90,188,211,25,75,32,77,1000,1000,28,81,8
127,79,190,215,122,1000,1000,1000,25,75,1000,1000,1000,1000,28,81,9
127,79,190,215,122,1000,1000,211,25,75,26,81,1000,1000,28,81,10
127,79,190,215,122,1000,188,1000,25,75,1000,1000,1000,1000,28,81,11
127,79,190,215,122,1000,188,211,25,75,26,77,1000,1000,28,81,12
127,79,190,215,122,90,1000,1000,25,75,77,83,1000,1000,28,81,13
127,79,190,215,122,90,1000,211,25,75,26,83,1000,1000,28,81,14
127,79,190,215,122,90,188,1000,25,75,32,83,1000,1000,28,81,15
127,79,190,215,122,90,188,211,25,75,28,82,28,81,28,81,16
127,79,190,215,1000,1000,1000,1000,25,75,1000,1000,1000,1000,28,77,1
127,79,190,215,1000,1000,1000,211,25,75,1000,1000,1000,1000,28,77,2
127,79,190,215,1000,1000,186,1000,25,75,1000,1000,1000,1000,28,77,3
127,79,190,215,1000,1000,186,211,25,75,30,75,1000,1000,28,77,4
