196,190,101,111,197,193,111,107,165,95,165,101,166,98,158,101
196,190,101,111,-42,194,101,106,165,95,169,97,107,159,161,97
196,190,101,111,196,195,102,109,165,95,168,97,167,98,160,96
196,190,101,111,195,191,105,107,165,95,165,98,166,97,158,99
196,190,101,111,196,193,105,108,165,95,166,98,166,98,159,98
196,190,101,111,195,191,105,108,165,95,165,98,165,97,158,98
196,190,101,111,196,190,102,105,165,95,166,98,167,96,159,98
196,190,101,111,196,193,102,107,165,95,167,97,167,97,160,97
196,190,101,111,195,193,105,108,165,95,166,98,166,98,159,98
196,190,101,111,195,190,104,108,165,95,165,97,165,96,158,98
196,190,101,111,194,190,102,105,165,95,165,98,166,97,158,98
196,190,101,111,-42,195,104,107,165,95,168,98,107,160,161,98
196,190,101,111,198,193,104,110,165,95,167,96,167,96,160,97
196,190,101,111,198,194,104,107,165,95,168,98,169,97,161,98
196,190,101,111,198,195,107,110,165,95,167,98,167,97,160,98
196,190,101,111,195,191,101,107,165,95,166,97,166,96,159,97
196,190,101,111,197,193,103,108,165,95,167,97,167,97,160,97
196,190,101,111,196,190,105,190,165,95,127,49,125,75,123,43
196,190,101,111,199,196,104,109,165,95,169,97,169,97,162,97
196,190,101,111,196,192,101,105,165,95,168,98,168,97,160,98
