255,165,35,198,257,164,48,196,165,5,168,8,167,5,158,34
255,165,35,198,258,167,33,198,165,5,168,4,168,4,158,18
255,165,35,198,260,169,48,203,165,5,166,3,166,3,156,28
255,165,35,198,258,169,33,197,165,5,169,6,169,5,159,19
255,165,35,198,256,165,33,198,165,5,166,5,166,4,156,19
255,165,35,198,257,168,48,201,165,5,164,5,164,5,154,29
255,165,35,198,258,165,33,200,165,5,166,3,166,2,156,16
255,165,35,198,257,169,35,198,165,5,167,5,168,6,157,20
255,165,35,198,254,166,51,196,165,5,165,10,164,9,155,34
255,165,35,198,258,167,36,199,165,5,167,4,167,4,157,18
255,165,35,198,258,167,58,199,165,5,166,8,165,5,157,31
255,165,35,198,257,167,33,203,165,5,162,1,164,3,153,19
255,165,35,198,256,165,48,198,165,5,165,7,165,5,156,32
255,165,35,198,257,165,1000,197,165,5,168,3,-665,836,158,18
255,165,35,198,259,168,54,199,165,5,168,7,167,5,158,31
255,165,35,198,257,443,53,200,165,5,167,8,305,286,157,32
255,165,35,198,258,167,33,197,165,5,169,5,169,4,159,18
255,165,35,198,255,169,46,197,165,5,166,8,166,9,155,33
255,165,35,198,257,164,34,195,165,5,170,7,168,4,159,17
255,165,35,198,255,167,56,198,165,5,164,9,164,8,155,32
