142,79,168,206,137,70,164,202,45,65,45,65,45,65,44,65
142,79,168,206,136,69,164,200,45,65,46,66,46,66,45,65
142,79,168,206,135,70,164,201,45,65,45,67,45,67,44,66
142,79,168,206,138,74,167,201,45,65,46,66,46,67,45,66
142,79,168,206,139,74,165,205,45,65,44,65,44,65,43,64
142,79,168,206,136,72,177,204,45,65,40,67,40,69,39,66
142,79,168,206,137,73,165,203,45,65,44,66,44,66,44,66
142,79,168,206,137,73,178,205,45,65,39,66,39,69,39,66
142,79,168,206,136,69,163,199,45,65,47,66,47,66,46,65
142,79,168,206,139,73,168,205,45,65,43,65,43,65,43,65
142,79,168,206,134,72,163,200,45,65,45,68,45,68,45,67
142,79,168,206,136,74,165,201,45,65,45,67,45,67,45,67
142,79,168,206,135,73,162,199,45,65,47,68,47,67,46,67
142,79,168,206,136,71,164,203,45,65,44,66,44,66,43,66
142,79,168,206,140,74,164,202,45,65,47,65,47,65,46,64
142,79,168,206,134,71,161,199,45,65,46,67,47,67,46,67
142,79,168,206,1000,1000,1000,1000,45,65,46,67,100,100,46,67
142,79,168,206,136,70,175,202,45,65,42,66,41,69,41,66
142,79,168,206,138,71,165,202,45,65,45,65,45,65,45,65
142,79,168,206,139,74,164,204,45,65,45,65,45,65,44,64
