204,86,116,218,201,81,407,214,85,15,0,16,-42,143,0,16
204,86,116,218,201,81,112,215,85,15,85,16,85,16,85,15
204,86,116,218,200,81,111,215,85,15,84,16,85,16,84,15
204,86,116,218,201,86,127,216,85,15,83,20,82,20,83,19
204,86,116,218,202,80,112,217,85,15,84,14,84,14,84,13
204,86,116,218,201,80,111,215,85,15,85,15,85,15,85,15
204,86,116,218,200,80,109,213,85,15,87,16,86,16,86,16
204,86,116,218,200,77,111,213,85,15,87,16,86,16,86,15
204,86,116,218,200,79,112,213,85,15,87,17,86,16,86,16
204,86,116,218,203,80,112,214,85,15,89,15,87,14,88,14
204,86,116,218,199,78,126,213,85,15,85,20,82,20,84,19
204,86,116,218,1000,1000,1000,1000,85,15,85,20,100,100,85,16
204,86,116,218,203,82,113,216,85,15,86,14,86,14,86,14
204,86,116,218,200,81,109,213,85,15,87,16,87,16,86,16
204,86,116,218,202,88,115,218,85,15,83,16,84,16,83,16
204,86,116,218,201,83,112,217,85,15,83,15,84,15,83,15
204,86,116,218,200,79,125,212,85,15,87,20,84,19,86,19
204,86,116,218,201,82,111,215,85,15,85,16,86,16,85,15
204,86,116,218,201,83,125,214,85,15,85,19,84,19,85,19
204,86,116,218,200,82,110,214,85,15,86,16,86,16,85,16
