110,119,179,173,107,116,183,173,55,105,52,106,53,106,62,103
110,119,179,173,110,119,181,174,55,105,54,105,54,106,64,103
110,119,179,173,109,119,181,173,55,105,54,106,54,106,64,104
110,119,179,173,111,118,182,174,55,105,53,105,54,105,63,102
110,119,179,173,106,117,182,172,55,105,53,107,53,107,63,104
110,119,179,173,110,119,184,176,55,105,52,106,52,106,62,103
110,119,179,173,106,117,184,171,55,105,52,107,53,108,62,104
110,119,179,173,109,117,192,180,55,105,45,106,46,107,56,103
110,119,179,173,108,118,182,172,55,105,53,106,54,107,63,104
110,119,179,173,108,119,191,177,55,105,47,108,49,108,58,104
110,119,179,173,105,115,180,171,55,105,53,106,54,106,63,103
110,119,179,173,1000,1000,1000,1000,55,105,53,106,100,100,58,102
110,119,179,173,109,119,182,175,55,105,53,106,53,106,63,104
110,119,179,173,107,118,189,179,55,105,47,107,48,107,58,104
110,119,179,173,107,115,180,171,55,105,54,105,54,106,64,103
110,119,179,173,108,117,192,180,55,105,45,106,46,107,56,103
110,119,179,173,110,119,185,175,55,105,52,106,52,106,62,103
110,119,179,173,106,115,181,171,55,105,53,106,54,106,63,103
110,119,179,173,107,115,196,176,55,105,44,105,46,109,55,103
110,119,179,173,109,121,184,175,55,105,53,107,53,107,63,104
