164,71,152,212,164,68,156,232,55,45,37,39,39,38,44,59
164,71,152,212,162,68,156,213,55,45,52,46,52,46,60,61
164,71,152,212,166,71,155,212,55,45,56,45,55,45,64,59
164,71,152,212,166,69,156,232,55,45,38,38,40,37,45,58
164,71,152,212,162,69,157,211,55,45,53,47,53,48,62,61
164,71,152,212,162,66,156,211,55,45,53,46,53,47,62,61
164,71,152,212,162,70,153,211,55,45,54,47,54,47,62,61
164,71,152,212,166,69,154,229,55,45,41,39,43,38,48,58
164,71,152,212,165,70,157,213,55,45,54,45,53,46,62,59
164,71,152,212,161,67,153,209,55,45,55,47,55,47,63,61
164,71,152,212,167,69,157,226,55,45,44,40,45,39,51,58
164,71,152,212,163,68,153,211,55,45,55,46,54,46,63,60
164,71,152,212,162,69,152,226,55,45,41,41,43,41,48,61
164,71,152,212,165,69,153,213,55,45,54,44,54,44,62,59
164,71,152,212,166,69,155,301,55,45,-33,31,-21,7,65502,0
164,71,152,212,162,68,153,212,55,45,53,46,53,46,61,61
164,71,152,212,161,67,154,211,55,45,53,47,53,47,61,61
164,71,152,212,165,68,154,230,55,45,39,39,41,38,46,59
164,71,152,212,166,72,156,213,55,45,55,45,54,45,63,59
164,71,152,212,72,70,154,290,55,45,0,56,-47,49,0,66
