154,184,141,99,161,211,138,101,135,125,154,122,147,138,150,119
154,184,141,99,166,184,139,95,135,125,140,122,143,119,135,120
154,184,141,99,162,203,141,99,135,125,149,127,145,133,144,122
154,184,141,99,161,185,138,96,135,125,139,123,140,122,135,120
154,184,141,99,159,273,137,95,135,125,204,125,174,190,202,121
154,184,141,99,162,184,140,99,135,125,138,123,139,121,133,120
154,184,141,99,167,202,138,96,135,125,151,126,149,130,146,121
154,184,141,99,161,181,137,97,135,125,137,121,139,119,133,119
154,184,141,99,165,208,140,103,135,125,152,123,147,134,148,119
154,184,141,99,162,184,140,97,135,125,138,123,140,121,133,120
154,184,141,99,168,210,139,98,135,125,156,124,152,135,151,121
154,184,141,99,165,183,139,94,135,125,139,122,142,119,134,120
154,184,141,99,160,211,138,96,135,125,155,125,149,140,151,121
154,184,141,99,186,183,140,98,135,125,146,113,153,106,141,111
154,184,141,99,164,205,138,97,135,125,152,125,148,133,147,121
154,184,141,99,167,185,141,98,135,125,140,122,142,119,135,120
154,184,141,99,164,278,138,97,135,125,207,124,178,192,204,121
154,184,141,99,163,186,138,96,135,125,141,123,142,122,136,120
154,184,141,99,161,-42,139,96,135,125,142,125,113,68,136,122
154,184,141,99,163,184,141,95,135,125,138,124,141,121,134,121
